J.Starks,GB,RB,5,12,0,46,0,0,0,0,0,2,0,0,2
E.Lacy,GB,RB,5,13,2,105,0,0,0,0,0,3,0,0,27
D.Adams,GB,WR,5,0,0,0,0,0,0,0,0,1,0,1,11
J.Janis,GB,WR,5,0,0,0,0,0,0,0,0,2,0,0,16
J.Nelson,GB,WR,5,0,0,0,0,0,0,0,0,1,0,1,66
A.Quarless,GB,TE,5,0,0,0,0,0,0,0,0,2,0,0,19
R.Cobb,GB,WR,5,0,0,0,0,0,0,0,0,3,0,1,34
C.Ponder,MIN,QB,5,3,1,15,0,44,0,0,222,0,0,0,0
M.Asiata,MIN,RB,5,15,0,72,1,0,0,0,0,0,0,0,0
J.McKinnon,MIN,RB,5,7,0,24,0,0,0,0,0,3,0,0,22
M.Gray,MIN,TE,5,0,0,0,0,0,0,0,0,1,0,0,16
R.Ellison,MIN,TE,5,0,0,0,0,0,0,0,0,1,0,0,12
J.Banyard,MIN,RB,5,0,0,0,0,0,0,0,0,2,0,0,11
C.Patterson,MIN,WR,5,0,0,0,0,0,0,0,0,2,0,0,8
C.Ford,MIN,TE,5,0,0,0,0,0,0,0,0,3,0,0,31
J.Wright,MIN,WR,5,0,0,0,0,0,0,0,0,3,0,0,27
G.Jennings,MIN,WR,5,0,0,0,0,0,0,0,0,2,0,0,31
A.Thielen,MIN,WR,5,0,0,0,0,0,0,0,0,4,0,0,57
Charles.Johnson,MIN,WR,5,0,0,0,0,0,0,0,0,1,0,0,7
C.Newton,CAR,QB,5,6,0,9,1,35,0,2,255,0,0,0,0
D.Reaves,CAR,RB,5,11,0,35,0,0,0,0,0,1,0,0,16
C.Brown,CAR,WR,5,2,0,22,0,0,0,0,0,1,0,0,4
K.Benjamin,CAR,WR,5,0,0,0,1,0,0,0,0,3,0,0,38
G.Olsen,CAR,TE,5,0,0,0,0,0,0,0,0,6,0,2,72
E.Dickson,CAR,TE,5,0,0,0,0,0,0,0,0,2,0,0,16
J.Cotchery,CAR,WR,5,0,0,0,0,0,0,0,0,3,0,0,46
B.Bersin,CAR,WR,5,0,0,0,0,0,0,0,0,1,0,0,21
J.Avant,CAR,WR,5,0,0,0,0,0,0,0,0,2,0,0,42
J.Cutler,CHI,QB,5,3,1,22,1,36,0,2,289,0,0,0,0
M.Forte,CHI,RB,5,17,0,61,1,0,0,0,0,12,0,1,105
K.Carey,CHI,RB,5,2,0,2,0,0,0,0,0,0,0,0,0
M.Bennett,CHI,TE,5,0,0,0,0,0,0,0,0,3,0,0,17
A.Jeffery,CHI,WR,5,0,0,0,0,0,0,0,0,6,0,1,97
D.Rosario,CHI,TE,5,0,0,0,0,0,0,0,0,3,0,0,20
B.Marshall,CHI,WR,5,0,0,0,0,0,0,0,0,3,0,0,44
T.Romo,DAL,QB,5,0,0,0,0,41,0,2,324,0,0,0,0
J.Randle,DAL,RB,5,2,0,4,0,0,0,0,0,0,0,0,0
D.Murray,DAL,RB,5,31,0,136,1,0,0,0,0,6,0,0,56
D.Harris,DAL,WR,5,0,0,0,1,0,0,0,0,3,0,0,30
C.Beasley,DAL,WR,5,0,0,0,0,0,0,0,0,4,0,0,23
T.Williams,DAL,WR,5,0,0,0,0,0,0,0,0,2,0,1,71
D.Bryant,DAL,WR,5,0,0,0,0,0,0,0,0,9,0,1,85
J.Witten,DAL,TE,5,0,0,0,0,0,0,0,0,4,0,0,59
R.Fitzpatrick,HOU,QB,5,3,0,3,0,25,0,0,154,0,0,0,0
A.Blue,HOU,RB,5,5,0,16,0,0,0,0,0,0,0,0,0
A.Foster,HOU,RB,5,23,2,157,0,0,0,0,0,2,0,0,15
K.Martin,HOU,WR,5,0,0,0,0,0,0,0,0,1,0,0,7
A.Johnson,HOU,WR,5,0,0,0,0,0,0,0,0,5,0,0,58
R.Griffin,HOU,TE,5,0,0,0,0,0,0,0,0,1,0,0,8
D.Hopkins,HOU,WR,5,0,0,0,0,0,0,0,0,6,0,0,63
G.Graham,HOU,TE,5,0,0,0,0,0,0,0,0,1,0,0,3
M.Stafford,DET,QB,5,3,0,8,0,31,0,1,221,0,0,0,0
R.Bush,DET,RB,5,6,0,13,0,0,0,0,0,2,0,0,30
G.Winn,DET,RB,5,11,0,48,0,0,0,0,0,0,0,0,0
C.Fuller,DET,WR,5,0,0,0,1,0,0,0,0,3,0,0,17
E.Ebron,DET,TE,5,0,0,0,0,0,0,0,0,2,0,0,8
J.Ross,DET,WR,5,0,0,0,0,0,0,0,0,1,0,0,13
C.Johnson,DET,WR,5,0,0,0,0,0,0,0,0,1,0,0,7
B.Pettigrew,DET,TE,5,0,0,0,0,0,0,0,0,2,0,0,12
G.Tate,DET,WR,5,0,0,0,0,0,0,0,0,7,0,1,134
C.Spiller,BUF,RB,5,9,0,7,0,0,0,0,0,3,0,0,25
M.Goodwin,BUF,WR,5,1,0,-8,0,0,0,0,0,1,0,0,42
F.Jackson,BUF,RB,5,11,0,50,0,0,0,0,0,7,0,0,58
C.Gragg,BUF,TE,5,0,0,0,0,0,0,0,0,1,0,1,2
C.Hogan,BUF,WR,5,0,0,0,0,0,0,0,0,2,0,0,27
S.Chandler,BUF,TE,5,0,0,0,0,0,0,0,0,4,0,0,21
R.Woods,BUF,WR,5,0,0,0,0,0,0,0,0,3,0,0,37
S.Watkins,BUF,WR,5,0,0,0,0,0,0,0,0,7,0,0,87
A.Luck,IND,QB,5,6,1,12,0,49,0,1,312,0,0,0,0
T.Richardson,IND,RB,5,9,0,37,0,0,0,0,0,4,0,0,10
D.Allen,IND,TE,5,0,0,0,0,0,0,0,0,4,0,1,59
C.Fleener,IND,TE,5,0,0,0,0,0,0,0,0,1,0,0,30
T.Hilton,IND,WR,5,0,0,0,0,0,0,0,0,9,0,0,90
H.Nicks,IND,WR,5,0,0,0,0,0,0,0,0,3,0,0,29
G.Whalen,IND,WR,5,0,0,0,1,0,0,0,0,0,0,0,0
J.Flacco,BAL,QB,5,0,0,0,0,38,0,0,235,0,0,0,0
B.Pierce,BAL,RB,5,4,0,30,0,0,0,0,0,0,0,0,0
J.Forsett,BAL,RB,5,6,1,42,0,0,0,0,0,7,0,0,55
L.Taliaferro,BAL,RB,5,5,0,18,0,0,0,0,0,0,0,0,0
J.Jones,BAL,WR,5,0,0,0,1,0,0,0,0,1,0,0,30
S.Smith,BAL,WR,5,0,0,0,1,0,0,0,0,5,0,0,34
O.Daniels,BAL,TE,5,0,0,0,0,0,0,0,0,5,0,0,70
T.Smith,BAL,WR,5,0,0,0,0,0,0,0,0,3,0,0,38
K.Aiken,BAL,WR,5,0,0,0,0,0,0,0,0,1,0,0,8
B.Bortles,JAC,QB,5,4,0,14,0,36,0,0,191,0,0,0,0
S.Johnson,JAC,RB,5,4,0,27,0,0,0,0,0,0,0,0,0
D.Robinson,JAC,RB,5,3,0,6,0,0,0,0,0,2,0,0,-1
T.Gerhart,JAC,RB,5,4,0,9,0,0,0,0,0,1,0,0,20
A.Hurns,JAC,WR,5,0,0,0,0,0,0,0,0,4,0,0,26
M.Brown,JAC,WR,5,0,0,0,0,0,0,0,0,2,0,0,26
C.Harbor,JAC,TE,5,0,0,0,0,0,0,0,0,3,0,0,22
A.Robinson,JAC,WR,5,0,0,0,0,0,0,0,0,5,0,0,51
A.Sanders,JAC,WR,5,0,0,0,0,0,0,0,0,2,0,0,12
J.Todman,JAC,RB,5,0,0,0,0,0,0,0,0,2,0,0,23
B.Roethlisberger,PIT,QB,5,3,0,-2,1,36,0,1,273,0,0,0,0
D.Archer,PIT,RB,5,1,0,2,0,0,0,0,0,2,0,0,8
L.Blount,PIT,RB,5,8,0,29,0,0,0,0,0,3,0,0,17
L.Bell,PIT,RB,5,15,0,82,0,0,0,0,0,5,0,0,36
D.Heyward-Bey,PIT,WR,5,0,0,0,0,0,0,0,0,1,0,0,0
M.Wheaton,PIT,WR,5,0,0,0,0,0,0,0,0,1,0,0,17
L.Moore,PIT,WR,5,0,0,0,0,0,0,0,0,1,0,0,26
H.Miller,PIT,TE,5,0,0,0,0,0,0,0,0,3,0,0,46
J.Brown,PIT,WR,5,0,0,0,0,0,0,0,0,3,0,0,26
A.Brown,PIT,WR,5,0,0,0,0,0,0,0,0,5,0,0,84
D.Brees,NO,QB,5,1,0,-1,0,57,0,2,371,0,0,0,0
B.Cooks,NO,WR,5,2,0,15,0,0,0,0,0,9,0,0,56
K.Robinson,NO,RB,5,21,1,89,0,0,0,0,0,1,0,0,8
K.Stills,NO,WR,5,0,0,0,0,0,0,0,0,1,0,0,16
T.Cadet,NO,RB,5,0,0,0,0,0,0,0,0,3,0,1,19
B.Watson,NO,TE,5,0,0,0,0,0,0,0,0,5,0,0,43
J.Hill,NO,TE,5,0,0,0,0,0,0,0,0,3,0,0,53
M.Colston,NO,WR,5,0,0,0,0,0,0,0,0,3,0,0,63
J.Graham,NO,TE,5,0,0,0,0,0,0,0,0,2,0,0,36
M.Glennon,TB,QB,5,1,0,0,0,32,0,2,249,0,0,0,0
D.Martin,TB,RB,5,14,0,45,0,0,0,0,0,3,0,0,29
B.Rainey,TB,RB,5,6,1,21,0,0,0,0,0,3,0,0,21
A.Seferian-Jenkins,TB,TE,5,0,0,0,0,0,0,0,0,1,0,0,11
R.Herron,TB,WR,5,0,0,0,0,0,0,0,0,1,0,1,9
L.Murphy,TB,WR,5,0,0,0,0,0,0,0,0,3,0,1,35
V.Jackson,TB,WR,5,0,0,0,0,0,0,0,0,8,0,0,144
S.Patton,TB,WR,5,0,0,0,0,0,0,0,0,0,0,0,0
E.Manning,NYG,QB,5,2,0,-3,0,30,0,2,200,0,0,0,0
R.Jennings,NYG,RB,5,10,0,55,0,0,0,0,0,2,0,0,17
A.Williams,NYG,RB,5,20,1,65,0,0,0,0,0,2,0,0,18
O.Beckham,NYG,WR,5,0,0,0,0,0,0,0,0,4,0,1,44
V.Cruz,NYG,WR,5,0,0,0,0,0,0,0,0,3,0,0,22
P.Parker,NYG,WR,5,0,0,0,1,0,0,0,0,3,0,0,61
R.Randle,NYG,WR,5,0,0,0,0,0,0,0,0,4,0,1,33
A.Robinson,NYG,TE,5,0,0,0,0,0,0,0,0,1,0,0,5
M.Ryan,ATL,QB,5,0,0,0,0,45,0,1,316,0,0,0,0
D.Freeman,ATL,RB,5,4,0,38,0,0,0,0,0,5,0,0,44
A.Smith,ATL,RB,5,1,0,2,0,0,0,0,0,3,0,1,83
J.Rodgers,ATL,RB,5,2,0,10,0,0,0,0,0,1,0,0,5
D.Hester,ATL,WR,5,1,0,3,0,0,0,0,0,2,0,0,16
R.White,ATL,WR,5,0,0,0,0,0,0,0,0,2,0,0,26
J.Jones,ATL,WR,5,0,0,0,0,0,0,0,0,11,0,0,105
E.Weems,ATL,WR,5,0,0,0,0,0,0,0,0,0,0,0,0
L.Toilolo,ATL,TE,5,0,0,0,0,0,0,0,0,0,0,0,0
N.Foles,PHI,QB,5,2,0,13,1,37,0,2,207,0,0,0,0
D.Sproles,PHI,RB,5,7,0,51,0,0,0,0,0,0,0,0,0
L.McCoy,PHI,RB,5,24,0,81,1,0,0,0,0,4,0,0,5
B.Celek,PHI,TE,5,0,0,0,0,0,0,0,0,3,0,0,15
J.Matthews,PHI,WR,5,0,0,0,0,0,0,0,0,4,0,0,35
J.Maclin,PHI,WR,5,0,0,0,0,0,0,0,0,5,0,1,76
Z.Ertz,PHI,TE,5,0,0,0,0,0,0,0,0,3,0,0,39
R.Cooper,PHI,WR,5,0,0,0,0,0,0,0,0,4,0,1,33
J.Huff,PHI,WR,5,0,0,0,0,0,0,0,0,1,0,0,4
A.Davis,STL,QB,5,3,0,30,2,49,0,3,375,0,0,0,0
T.Watts,STL,RB,5,2,0,6,0,0,0,0,0,2,0,0,12
Z.Stacy,STL,RB,5,11,0,42,1,0,0,0,0,4,0,0,36
B.Cunningham,STL,RB,5,7,1,47,0,0,0,0,0,3,0,0,24
S.Bailey,STL,WR,5,0,0,0,0,0,0,0,0,2,0,0,20
B.Quick,STL,WR,5,0,0,0,0,0,0,0,0,5,0,2,87
K.Britt,STL,WR,5,0,0,0,0,0,0,0,0,3,0,1,68
L.Kendricks,STL,TE,5,0,0,0,0,0,0,0,0,1,0,0,22
J.Cook,STL,TE,5,0,0,0,0,0,0,0,0,4,0,0,44
A.Pettis,STL,WR,5,0,0,0,0,0,0,0,0,3,0,0,29
T.Austin,STL,WR,5,0,0,0,0,0,0,0,0,2,0,0,33
C.Whitehurst,TEN,QB,5,2,0,-1,0,21,0,2,194,0,0,0,0
B.Sankey,TEN,RB,5,8,0,27,0,0,0,0,0,0,0,0,0
D.McCluster,TEN,RB,5,3,0,10,0,0,0,0,0,1,0,0,-2
K.Wright,TEN,WR,5,2,0,43,0,0,0,0,0,6,0,2,47
S.Greene,TEN,RB,5,11,0,36,0,0,0,0,0,0,0,0,0
J.Hunter,TEN,WR,5,0,0,0,0,0,0,0,0,3,0,1,99
D.Walker,TEN,TE,5,0,0,0,0,0,0,0,0,4,0,0,47
N.Washington,TEN,WR,5,0,0,0,0,0,0,0,0,4,0,0,57
B.Hoyer,CLE,QB,5,1,0,2,0,37,0,3,292,0,0,0,0
I.Crowell,CLE,RB,5,6,0,19,0,0,0,0,0,0,0,0,0
T.West,CLE,RB,5,7,0,31,0,0,0,0,0,0,0,0,0
J.Dray,CLE,TE,5,0,0,0,0,0,0,0,0,3,0,1,25
J.Cameron,CLE,TE,5,0,0,0,0,0,0,0,0,3,0,0,33
A.Hawkins,CLE,WR,5,0,0,0,0,0,0,0,0,3,0,0,27
M.Austin,CLE,WR,5,0,0,0,0,0,0,0,0,2,0,0,54
T.Gabriel,CLE,WR,5,0,0,0,0,0,0,0,0,4,0,0,95
R.Agnew,CLE,RB,5,0,0,0,0,0,0,0,0,1,0,0,12
T.Benjamin,CLE,WR,5,0,0,0,0,0,0,0,0,4,0,2,48
M.Moore,CLE,WR,5,0,0,0,0,0,0,0,0,0,0,0,0
P.Manning,DEN,QB,5,2,0,-2,0,47,0,4,479,0,0,0,0
E.Sanders,DEN,WR,5,2,0,8,0,0,0,0,0,7,0,0,101
M.Ball,DEN,RB,5,6,0,7,0,0,0,0,0,2,0,0,11
J.Thompson,DEN,RB,5,3,1,15,0,0,0,0,0,0,0,0,0
R.Hillman,DEN,RB,5,15,0,64,0,0,0,0,0,0,0,0,0
J.Tamme,DEN,TE,5,0,0,0,0,0,0,0,0,1,0,0,17
J.Thomas,DEN,TE,5,0,0,0,0,0,0,0,0,6,0,2,66
D.Thomas,DEN,WR,5,0,0,0,0,0,0,0,0,8,0,2,226
I.Burse,DEN,WR,5,0,0,0,0,0,0,0,0,0,0,0,0
L.Thomas,ARI,QB,5,0,0,0,0,8,0,1,81,0,0,0,0
D.Stanton,ARI,QB,5,0,0,0,0,26,0,0,118,0,0,0,0
T.Ginn,ARI,WR,5,1,0,-1,0,0,0,0,0,0,0,0,0
A.Ellington,ARI,RB,5,16,1,32,0,0,0,0,0,4,0,1,112
R.Hughes,ARI,RB,5,1,0,0,0,0,0,0,0,0,0,0,0
S.Taylor,ARI,RB,5,1,0,6,0,0,0,0,0,0,0,0,0
L.Fitzgerald,ARI,WR,5,0,0,0,0,0,0,0,0,3,0,0,57
Jo. Brown,ARI,WR,5,0,0,0,0,0,0,0,0,2,0,0,4
M.Floyd,ARI,WR,5,0,0,0,0,0,0,0,0,1,0,0,7
P.Rivers,SD,QB,5,2,0,3,0,28,0,3,288,0,0,0,0
D.Brown,SD,RB,5,9,0,26,0,0,0,0,0,1,0,0,4
B.Oliver,SD,RB,5,19,1,114,0,0,0,0,0,4,0,1,68
S.Draughn,SD,RB,5,10,0,19,0,0,0,0,0,0,0,0,0
E.Royal,SD,WR,5,0,0,0,0,0,0,0,0,3,0,0,40
K.Allen,SD,WR,5,0,0,0,0,0,0,0,0,3,0,0,25
A.Gates,SD,TE,5,0,0,0,0,0,0,0,0,4,0,2,60
L.Green,SD,TE,5,0,0,0,0,0,0,0,0,1,0,0,8
M.Floyd,SD,WR,5,0,0,0,0,0,0,0,0,3,0,0,72
S.Ajirotutu,SD,WR,5,0,0,0,0,0,0,0,0,1,0,0,11
G.Smith,NYJ,QB,5,1,0,3,0,12,0,0,27,0,0,0,0
B.Powell,NYJ,RB,5,2,0,6,0,0,0,0,0,0,0,0,0
C.Ivory,NYJ,RB,5,9,0,44,0,0,0,0,0,0,0,0,0
J.Kerley,NYJ,WR,5,0,0,0,0,0,0,0,0,3,0,0,24
J.Cumberland,NYJ,TE,5,0,0,0,0,0,0,0,0,2,0,0,12
G.Salas,NYJ,WR,5,0,0,0,0,0,0,0,0,2,0,0,12
J.Amaro,NYJ,TE,5,0,0,0,0,0,0,0,0,3,0,0,19
S.Hakim,NYJ,WR,5,0,0,0,0,0,0,0,0,0,0,0,0
W.Powell,NYJ,WR,5,0,0,0,0,0,0,0,0,0,0,0,0
A.Boldin,SF,WR,5,0,0,0,0,1,0,0,0,4,0,0,72
C.Kaepernick,SF,QB,5,10,0,18,0,26,0,1,201,0,0,0,0
F.Gore,SF,RB,5,18,0,107,0,0,0,0,0,1,0,0,1
C.Hyde,SF,RB,5,10,0,43,0,0,0,0,0,0,0,0,0
B.Ellington,SF,WR,5,1,0,0,0,0,0,0,0,1,0,0,1
D.Carrier,SF,TE,5,0,0,0,0,0,0,0,0,2,0,0,16
M.Crabtree,SF,WR,5,0,0,0,0,0,0,0,0,1,0,0,16
S.Johnson,SF,WR,5,0,0,0,0,0,0,0,0,1,0,1,9
A.Smith,KC,QB,5,1,0,6,0,31,0,2,175,0,0,0,0
K.Davis,KC,RB,5,2,0,6,0,0,0,0,0,0,0,0,0
J.Charles,KC,RB,5,15,0,80,0,0,0,0,0,1,0,0,4
J.Hemingway,KC,WR,5,0,0,0,0,0,0,0,0,4,0,0,50
D.Thomas,KC,RB,5,0,0,0,0,0,0,0,0,1,0,1,17
A.Fasano,KC,TE,5,0,0,0,0,0,0,0,0,4,0,0,32
T.Kelce,KC,TE,5,0,0,0,0,0,0,0,0,2,0,1,15
D.Bowe,KC,WR,5,0,0,0,0,0,0,0,0,3,0,0,42
T.Brady,NE,QB,5,4,0,13,0,35,0,2,292,0,0,0,0
J.Garoppolo,NE,QB,5,3,0,-4,0,0,0,0,0,0,0,0,0
B.Bolden,NE,RB,5,1,0,3,0,0,0,0,0,0,0,0,0
S.Vereen,NE,RB,5,9,0,90,0,0,0,0,0,3,0,0,18
S.Ridley,NE,RB,5,27,1,113,0,0,0,0,0,0,0,0,0
B.LaFell,NE,WR,5,0,0,0,0,0,0,0,0,1,0,0,20
D.Amendola,NE,WR,5,0,0,0,0,0,0,0,0,1,0,0,7
R.Gronkowski,NE,TE,5,0,0,0,0,0,0,0,0,6,0,1,100
T.Wright,NE,TE,5,0,0,0,0,0,0,0,0,5,0,1,85
A.Dobson,NE,WR,5,0,0,0,0,0,0,0,0,1,0,0,16
J.Edelman,NE,WR,5,0,0,0,0,0,0,0,0,5,0,0,35
A.Dalton,CIN,QB,5,2,0,16,0,24,0,2,204,0,0,0,0
B.Tate,CIN,WR,5,1,0,0,1,0,0,0,0,0,0,0,0
G.Bernard,CIN,RB,5,13,0,62,0,0,0,0,0,2,0,0,10
J.Hill,CIN,RB,5,2,0,1,0,0,0,0,0,3,0,0,68
A.Green,CIN,WR,5,0,0,0,1,0,0,0,0,5,0,1,81
M.Sanu,CIN,WR,5,0,0,0,0,0,0,0,0,5,0,1,70
K.Cousins,WAS,QB,5,2,0,4,0,36,0,2,283,0,0,0,0
R.Helu,WAS,RB,5,2,0,-1,0,0,0,0,0,5,0,0,59
A.Morris,WAS,RB,5,13,0,29,0,0,0,0,0,1,0,0,-2
D.Jackson,WAS,WR,5,0,0,0,0,0,0,0,0,5,0,1,157
N.Paul,WAS,TE,5,0,0,0,0,0,0,0,0,1,0,0,6
A.Roberts,WAS,WR,5,0,0,0,0,0,0,0,0,5,0,1,29
L.Paulsen,WAS,TE,5,0,0,0,0,0,0,0,0,2,0,0,11
R.Wilson,SEA,QB,5,11,1,122,0,24,0,2,201,0,0,0,0
M.Lynch,SEA,RB,5,17,0,72,0,0,0,0,0,5,0,1,45
R.Turbin,SEA,RB,5,5,0,19,0,0,0,0,0,0,0,0,0
P.Harvin,SEA,WR,5,2,0,7,0,0,0,0,0,4,0,0,27
C.Helfet,SEA,TE,5,0,0,0,0,0,0,0,0,1,0,0,36
D.Baldwin,SEA,WR,5,0,0,0,0,0,0,0,0,4,0,0,50
L.Willson,SEA,TE,5,0,0,0,0,0,0,0,0,3,0,0,28
J.Kearse,SEA,WR,5,0,0,0,0,0,0,0,0,1,0,1,15
B.Walters,SEA,WR,5,0,0,0,0,0,0,0,0,0,0,0,0
R.Fitzpatrick,HOU,QB,6,1,0,5,1,23,0,1,212,0,0,0,0
A.Blue,HOU,RB,6,3,0,22,0,0,0,0,0,0,0,0,0
A.Foster,HOU,RB,6,20,2,109,0,0,0,0,0,3,0,0,32
D.Hopkins,HOU,WR,6,0,0,0,0,0,0,0,0,1,0,0,12
D.Johnson,HOU,WR,6,0,0,0,0,0,0,0,0,3,0,0,62
A.Johnson,HOU,WR,6,0,0,0,1,0,0,0,0,7,0,1,99
C.Fiedorowicz,HOU,TE,6,0,0,0,0,0,0,0,0,1,0,0,7
A.Luck,IND,QB,6,7,0,18,1,44,0,3,370,0,0,0,0
T.Richardson,IND,RB,6,17,1,41,0,0,0,0,0,0,0,0,0
J.Doyle,IND,TE,6,0,0,0,0,0,0,0,0,2,0,0,9
D.Allen,IND,TE,6,0,0,0,0,0,0,0,0,3,0,0,49
C.Fleener,IND,TE,6,0,0,0,0,0,0,0,0,2,0,1,11
T.Hilton,IND,WR,6,0,0,0,0,0,0,0,0,9,0,1,223
H.Nicks,IND,WR,6,0,0,0,0,0,0,0,0,2,0,0,18
G.Whalen,IND,WR,6,0,0,0,0,0,0,0,0,0,0,0,0
M.Ryan,ATL,QB,6,1,0,-1,0,37,0,1,271,0,0,0,0
D.Freeman,ATL,RB,6,2,0,5,0,0,0,0,0,2,0,0,26
A.Smith,ATL,RB,6,2,0,5,0,0,0,0,0,4,0,1,64
J.Rodgers,ATL,RB,6,1,0,7,0,0,0,0,0,1,0,0,2
J.Jones,ATL,WR,6,1,0,1,0,0,0,0,0,4,0,0,68
R.White,ATL,WR,6,0,0,0,0,0,0,0,0,3,0,0,40
D.Hester,ATL,WR,6,0,0,0,0,0,0,0,0,1,0,0,23
L.Toilolo,ATL,TE,6,0,0,0,0,0,0,0,0,3,0,0,34
E.Weems,ATL,WR,6,0,0,0,0,0,0,0,0,1,0,0,14
J.Cutler,CHI,QB,6,5,0,11,0,38,0,1,381,0,0,0,0
A.Jeffery,CHI,WR,6,2,0,0,0,0,0,0,0,5,0,0,136
M.Forte,CHI,RB,6,17,2,80,0,0,0,0,0,10,0,0,77
K.Carey,CHI,RB,6,4,0,19,0,0,0,0,0,0,0,0,0
B.Marshall,CHI,WR,6,0,0,0,0,0,0,0,0,6,0,0,113
M.Bennett,CHI,TE,6,0,0,0,0,0,0,0,0,4,0,0,52
J.Morgan,CHI,WR,6,0,0,0,0,0,0,0,0,1,0,1,3
C.Spiller,BUF,RB,6,6,0,19,1,0,0,0,0,0,0,0,0
F.Jackson,BUF,RB,6,10,1,26,0,0,0,0,0,4,0,0,17
A.Dixon,BUF,RB,6,7,0,23,0,0,0,0,0,0,0,0,0
R.Woods,BUF,WR,6,0,0,0,0,0,0,0,0,7,0,1,78
S.Watkins,BUF,WR,6,0,0,0,0,0,0,0,0,2,0,0,27
S.Chandler,BUF,TE,6,0,0,0,0,0,0,0,0,6,0,0,105
C.Hogan,BUF,WR,6,0,0,0,0,0,0,0,0,5,0,1,72
T.Brady,NE,QB,6,4,0,3,0,37,0,4,361,0,0,0,0
S.Vereen,NE,RB,6,5,0,4,0,0,0,0,0,1,0,0,3
B.Bolden,NE,RB,6,6,0,10,0,0,0,0,0,0,0,0,0
J.Edelman,NE,WR,6,1,0,10,0,0,0,0,0,9,0,0,91
S.Ridley,NE,RB,6,10,0,23,0,0,0,0,0,1,0,0,6
B.Tyms,NE,WR,6,0,0,0,0,0,0,0,0,1,0,1,43
B.LaFell,NE,WR,6,0,0,0,0,0,0,0,0,4,0,2,97
R.Gronkowski,NE,TE,6,0,0,0,0,0,0,0,0,7,0,0,94
M.Hoomanawanui,NE,TE,6,0,0,0,0,0,0,0,0,1,0,0,15
T.Wright,NE,TE,6,0,0,0,0,0,0,0,0,1,0,1,1
A.Dobson,NE,WR,6,0,0,0,0,0,0,0,0,1,0,0,9
A.Dalton,CIN,QB,6,4,0,25,0,44,0,2,323,0,0,0,0
B.Tate,CIN,WR,6,1,0,9,0,0,0,0,0,4,0,1,38
G.Bernard,CIN,RB,6,18,1,137,0,0,0,0,0,4,0,0,20
J.Hill,CIN,RB,6,8,1,22,0,0,0,0,0,4,0,0,13
J.Wright,CIN,WR,6,0,0,0,0,0,0,0,0,1,0,0,24
M.Sanu,CIN,WR,6,0,0,0,0,0,0,0,0,11,0,1,120
C.Newton,CAR,QB,6,17,1,107,0,46,0,2,284,0,0,0,0
D.Reaves,CAR,RB,6,8,0,15,0,0,0,0,0,1,0,0,4
F.Whittaker,CAR,RB,6,9,1,25,0,0,0,0,0,2,0,0,27
K.Benjamin,CAR,WR,6,0,0,0,0,0,0,0,0,7,0,1,49
B.Williams,CAR,TE,6,0,0,0,0,0,0,0,0,1,0,0,16
G.Olsen,CAR,TE,6,0,0,0,0,0,0,0,0,6,0,1,62
C.Brown,CAR,WR,6,0,0,0,0,0,0,0,0,1,0,0,8
J.Cotchery,CAR,WR,6,0,0,0,0,0,0,0,0,4,0,0,58
B.Bersin,CAR,WR,6,0,0,0,0,0,0,0,0,2,0,0,13
J.Avant,CAR,WR,6,0,0,0,0,0,0,0,0,5,0,0,47
B.Hoyer,CLE,QB,6,1,0,0,0,17,0,1,217,0,0,0,0
I.Crowell,CLE,RB,6,11,1,77,1,0,0,0,0,0,0,0,0
T.Benjamin,CLE,WR,6,1,0,3,0,0,0,0,0,1,0,0,31
J.Cameron,CLE,TE,6,0,0,0,0,0,0,0,0,3,0,1,102
M.Austin,CLE,WR,6,0,0,0,0,0,0,0,0,2,0,0,29
T.Gabriel,CLE,WR,6,0,0,0,0,0,0,0,0,1,0,0,24
J.Dray,CLE,TE,6,0,0,0,0,0,0,0,0,1,0,0,31
B.Roethlisberger,PIT,QB,6,1,0,7,0,42,0,1,228,0,0,0,0
L.Blount,PIT,RB,6,8,0,27,0,0,0,0,0,0,0,0,0
D.Archer,PIT,RB,6,3,0,24,0,0,0,0,0,1,0,0,0
A.Brown,PIT,WR,6,1,0,-2,0,0,0,0,0,7,0,0,118
L.Bell,PIT,RB,6,18,0,82,0,0,0,0,0,4,0,0,23
L.Moore,PIT,WR,6,0,0,0,0,0,0,0,0,1,0,1,26
M.Wheaton,PIT,WR,6,0,0,0,0,0,0,0,0,4,0,0,33
H.Miller,PIT,TE,6,0,0,0,0,0,0,0,0,2,0,0,19
J.Brown,PIT,WR,6,0,0,0,0,0,0,0,0,2,0,0,9
R.Tannehill,MIA,QB,6,3,0,49,0,31,0,2,247,0,0,0,0
L.Miller,MIA,RB,6,14,1,53,0,0,0,0,0,3,0,0,43
D.Sims,MIA,TE,6,0,0,0,0,0,0,0,0,1,0,0,5
C.Clay,MIA,RB,6,0,0,0,0,0,0,0,0,3,0,0,35
J.Landry,MIA,WR,6,0,0,0,0,0,0,0,0,6,0,1,75
M.Wallace,MIA,WR,6,0,0,0,0,0,0,0,0,5,0,1,67
Da.Williams,MIA,WR,6,0,0,0,0,0,0,0,0,1,0,0,14
A.Rodgers,GB,QB,6,7,0,34,0,42,0,3,264,0,0,0,0
J.Starks,GB,RB,6,8,0,31,0,0,0,0,0,2,0,0,11
